"a * ( 1 -e ) > 30" a e i Om om M kbo._epoch_M kbo._epoch kbo._H kbo._G kbo.name
True 77.34263610839844 0.5036447 0.14041313781409664 2.2197849823135054 4.207304767000731 6.088577473683136 43580.5 42980.5 7.800000190734863 0.15000000596046448 "2000 PH30"
True 42.159175872802734 0.240798 0.10194834485364722 5.689925161683649 2.4197745317407877 4.476300282381383 43580.5 42980.5 7.5 0.15000000596046448 "2000 PL30"
True 44.14983367919922 0.0571393 0.03982125741692447 2.264950862820704 1.187593544911177 2.3883364477046203 43580.5 42980.5 7.900000095367432 0.15000000596046448 "2000 PM30"
True 44.9896125793457 0.1084768 0.02639129806311556 0.27818942989863543 4.800885290775805 0.753742632258276 43580.5 42980.5 8.100000381469727 0.15000000596046448 "2000 PN30"
True 41.88219451904297 0.0728949 0.013246699541000537 0.8308030626124817 3.1904472785228606 1.842263655141306 43580.5 42980.5 8.600000381469727 0.15000000596046448 "2000 PQ30"
True 44.14512252807617 0.0552094 0.046428376989086126 1.7392505868062238 3.5822621907396788 0.9169024614434983 43580.5 42980.5 6.599999904632568 0.15000000596046448 "2000 QC226"
True 44.014984130859375 0.0790415 0.020827188887126633 2.0695928168451787 6.1993564529149445 4.438986732348283 43580.5 42980.5 6.099999904632568 0.15000000596046448 "2000 QE226"
True 47.74515151977539 0.2180056 0.064317129636771 3.896061396719279 1.7187566301116823 0.6664998717922611 43580.5 42980.5 6.800000190734863 0.15000000596046448 "2000 QL251"
True 42.086830139160156 0.1228461 0.00590601952865767 0.7500464975603822 5.508245377382879 0.3781479356871811 43580.5 42980.5 7.400000095367432 0.15000000596046448 "2000 QN251"
True 44.87122344970703 0.1338973 0.04878125484503591 1.839434312799206 1.1895272661786835 4.954846361818812 43580.5 42980.5 7.900000095367432 0.15000000596046448 "2000 SK331"
True 54.912052154541016 0.4330913 0.0743093100467483 3.398063854996021 4.169818644128993 0.19927976706250583 43580.5 42980.5 8.899999618530273 0.15000000596046448 "2000 SR331"
True 41.919132232666016 0.1049059 0.05920331522803324 1.7913729103968186 5.673908910887913 0.29365478917813226 43580.5 42980.5 8.699999809265137 0.15000000596046448 "2000 ST331"
True 43.90333557128906 0.0449581 0.03179117134303606 4.711517061443798 5.073207893306293 2.11817526671484 43580.5 42980.5 7.900000095367432 0.15000000596046448 "2000 SY370"
True 43.25245666503906 0.0458492 0.038945102385423626 2.0228595328784134 2.5007737773472205 3.1139455793653537 43580.5 42980.5 7.099999904632568 0.15000000596046448 "2000 WV12"
True 52.578285217285156 0.4138319 0.043529209892155425 2.8236945763764516 5.746931190081231 6.000209527656563 43580.5 42980.5 7.599999904632568 0.15000000596046448 "2000 WW12"
True 44.63846969604492 0.0139558 0.030438716192358346 1.9287319683623259 3.599657692663967 2.3083859549354604 43580.5 42980.5 6.099999904632568 0.15000000596046448 "2000 WT169"
True 43.314456939697266 0.071762 0.07518267708148298 1.634483027944997 3.4454534750134362 2.6130630352332127 43580.5 42980.5 7.599999904632568 0.15000000596046448 "2000 WL183"
True 44.69817352294922 0.1190556 0.13028463684582092 1.4177953253248632 2.629981565006268 3.7925078398409653 43580.5 42980.5 7.199999809265137 0.15000000596046448 "2000 WM183"
True 44.47700500488281 0.1125058 0.07060415389066194 1.6876101622148787 1.1983681620494195 5.1292434658026504 43580.5 42980.5 7.0 0.15000000596046448 "2000 WN183"
True 43.555809020996094 0.0576747 0.04265130716118921 2.1022820539614653 4.586273389067333 1.046754268033154 43580.5 42980.5 7.400000095367432 0.15000000596046448 "2000 WO183"
True 43.62672805786133 0.0376935 0.0139251096600765 3.320821797055472 0.4652667260044527 3.8745893941144063 43580.5 42980.5 7.199999809265137 0.15000000596046448 "2000 YV1"
True 45.314002990722656 0.068702 0.07949660689562624 1.1367643191878702 5.767788535106513 0.6792062128271927 43580.5 42980.5 6.900000095367432 0.15000000596046448 "2000 YX1"
True 44.17619323730469 0.1223523 0.09678915267664803 1.6705476885849044 0.5996187089146107 5.60768727985422 43580.5 42980.5 7.900000095367432 0.15000000596046448 "2000 YZ1"
True 43.85552215576172 0.0636172 0.03255510326291449 2.56787398522453 2.861785236815637 2.068537139789071 43580.5 42980.5 7.0 0.15000000596046448 "2000 YA2"
True 47.64585494995117 0.1998037 0.06695414597508623 3.923001401674303 4.126880764189755 6.112601317244523 43580.5 42980.5 8.399999618530273 0.15000000596046448 "2000 YE2"
True 45.32038879394531 0.0755228 0.03505424067757467 1.4186648474207741 1.755761120300279 4.611356638110354 43580.5 42980.5 7.0 0.15000000596046448 "2000 YF2"
True 43.20186996459961 0.0346011 0.06623349874529999 2.271103830203223 4.104900630448895 3.0605270952722172 43580.5 42980.5 6.5 0.15000000596046448 "2001 DB106"
True 42.28470230102539 0.0589772 0.0334069985613604 2.1182528978606157 6.0880128835320395 1.2042038137880557 43580.5 42980.5 6.199999809265137 0.15000000596046448 "2001 DC106"
True 44.111534118652344 0.0929494 0.03182904648716403 2.1564580742266743 0.06695763721282776 0.8768776802626429 43580.5 42980.5 7.199999809265137 0.15000000596046448 "2001 DD106"
True 46.17942428588867 0.2686553 0.08157110119387868 5.907940583265241 4.435197586749318 5.771831213641254 43580.5 42980.5 8.199999809265137 0.15000000596046448 "2001 DV108"
True 44.37217330932617 0.0558515 0.07053050084176443 1.9502039709671988 4.5140697655931055 2.9311059884098545 43580.5 42980.5 7.400000095367432 0.15000000596046448 "2001 ES24"
True 43.529361724853516 0.0459915 0.020467476967046393 0.9905658300902263 3.029962528073596 6.184517851953241 43580.5 42980.5 7.300000190734863 0.15000000596046448 "2001 FK185"
True 44.21183776855469 0.0749018 0.062093752150015516 1.320416307433898 1.244107287981258 0.5804958141282694 43580.5 42980.5 7.099999904632568 0.15000000596046448 "2001 FL185"
True 48.049556732177734 0.2344573 0.056546050543055004 2.360594564945374 1.213367085308746 0.16956275088080214 43580.5 42980.5 6.599999904632568 0.15000000596046448 "2001 FQ185"
True 47.521968841552734 0.1111473 0.3402423316542426 0.2931734228111004 2.542499918990473 0.8721511685389975 43580.5 42980.5 7.900000095367432 0.15000000596046448 "2001 FT185"
True 44.2598762512207 0.0582644 0.06123627253565885 1.569531325277109 1.0778561945607261 1.2473785819062568 43580.5 42980.5 6.800000190734863 0.15000000596046448 "2001 FK193"
True 50.136680603027344 0.1960958 0.016701055622320594 1.3025772560300566 1.8997836736292737 0.3205826101711687 43580.5 42980.5 8.699999809265137 0.15000000596046448 "2001 FL193"
True 54.624900817871094 0.372087 0.50047141863886 3.1725886528850076 0.7770253180882937 6.217645445384954 43580.5 42980.5 7.5 0.15000000596046448 "2001 FM194"
True 43.02663803100586 0.03234 0.05118596863489057 1.5473373397007155 0.48518444121812804 2.0815903575559855 43580.5 42980.5 6.400000095367432 0.15000000596046448 "2001 HZ58"
True 44.170196533203125 0.0564671 0.017685595068403864 2.6031145306651124 5.496985532294024 2.2475779977656813 43580.5 42980.5 6.5 0.15000000596046448 "2001 HA59"
True 44.75411605834961 0.0282402 0.0560276870428171 0.8884558396807897 4.7408246166079016 5.324949586932649 43580.5 42980.5 7.199999809265137 0.15000000596046448 "2001 KF76"
True 51.998687744140625 0.3405134 0.02704736779765658 1.6758577654824136 1.1396040478582217 1.0941423567329422 43580.5 42980.5 6.199999809265137 0.15000000596046448 "2001 KG76"
True 46.56869125366211 0.1277361 0.056387401043491936 4.566032832150513 1.1618389129573476 5.493418494329972 43580.5 42980.5 6.800000190734863 0.15000000596046448 "2001 KH76"
True 44.82787322998047 0.0921634 0.0230240346315222 4.456600347165849 2.4434361853939235 4.082237928520648 43580.5 42980.5 6.599999904632568 0.15000000596046448 "2001 KL76"
True 46.49028015136719 0.2229849 0.182194922879375 1.0783705175462477 4.1993307300648155 5.881024014127811 43580.5 42980.5 7.599999904632568 0.15000000596046448 "2001 KW76"
True 39.67180252075195 0.2384926 0.06915465772716986 1.5717810306079534 4.561000522954699 5.465823351746789 43580.5 42980.5 6.099999904632568 0.15000000596046448 "2001 KY76"
True 47.80642318725586 0.0934522 0.2073381263364357 4.172399513541389 2.084317700828336 4.882147390381829 43580.5 42980.5 5.0 0.15000000596046448 "2001 KA77"
True 39.87277603149414 0.1195374 0.039303592996472715 2.4284468495145215 1.6027899462344546 0.6948623376645233 43580.5 42980.5 6.0 0.15000000596046448 "2001 KD77"
True 45.8426399230957 0.18837 0.3653624987678742 4.192099981389141 5.7218021346674615 0.8684978441556268 43580.5 42980.5 7.199999809265137 0.15000000596046448 "2001 KE77"
True 62.66827392578125 0.4580858 0.2695538803927013 4.370683574606585 0.27408598135677087 0.08228895626570953 43580.5 42980.5 8.100000381469727 0.15000000596046448 "2001 KG77"
True 44.30598449707031 0.1535211 0.3608049313258807 4.285368410137569 0.2897660080648849 0.0839794809914214 43580.5 42980.5 7.900000095367432 0.15000000596046448 "2001 KO77"
True 43.13230514526367 0.0382136 0.034851782178079806 2.003065188602236 2.3425985201952724 1.3046043210937706 43580.5 42980.5 7.400000095367432 0.15000000596046448 "2001 OK108"
True 51.33930969238281 0.3270133 0.02151659390837488 0.398244681905137 3.96710201774547 0.95354582698828 43580.5 42980.5 7.900000095367432 0.15000000596046448 "2001 OO108"
True 45.859046936035156 0.0041242 0.04056773314809528 2.2920338795262647 0.12303384788294393 1.7036357340744306 43580.5 42980.5 6.5 0.15000000596046448 "2001 OQ108"
True 43.507076263427734 0.0536187 0.036661512490897136 2.274363273061371 1.251201949125229 2.0871599595017227 43580.5 42980.5 8.300000190734863 0.15000000596046448 "2001 OZ108"
True 43.68946075439453 0.0173094 0.009447292449460586 5.806577476383517 0.011823558269327234 6.211838156311927 43580.5 42980.5 8.100000381469727 0.15000000596046448 "2001 OG109"
True 69.23646545410156 0.49841 0.06173578584880604 5.353713857234378 5.10071621683794 0.6248214007325211 43580.5 42980.5 7.900000095367432 0.15000000596046448 "2001 OM109"
True 39.6640739440918 0.0622022 0.15279205983775979 4.326610655410755 2.942894204658981 5.930754819059515 43580.5 42980.5 7.0 0.15000000596046448 "2001 PK47"
True 42.89267349243164 0.0338382 0.019886978589625574 2.5037155050873223 5.539356425237185 4.768706315324377 43580.5 42980.5 5.900000095367432 0.15000000596046448 "2001 QO297"
True 45.22515869140625 0.1235717 0.02497182279913032 1.9518037318340093 2.8637208222959067 1.4561214092044117 43580.5 42980.5 6.599999904632568 0.15000000596046448 "2001 QP297"
True 44.34320068359375 0.0850659 0.07709503480362002 1.405400574137471 3.671170492151429 1.3013876219711182 43580.5 42980.5 7.0 0.15000000596046448 "2001 QQ297"
True 44.48622512817383 0.0266982 0.0897345304951906 2.5835504166651724 3.7637534232352707 5.988932105704514 43580.5 42980.5 6.300000190734863 0.15000000596046448 "2001 QR297"
True 44.21157455444336 0.0270365 0.015837990651755864 4.870436938436533 1.8204680784639886 5.729486952308994 43580.5 42980.5 6.300000190734863 0.15000000596046448 "2001 QX297"
True 44.49166488647461 0.0688408 0.032349503065571175 0.27975202302348257 4.548401107837535 0.8650546431822633 43580.5 42980.5 6.900000095367432 0.15000000596046448 "2001 QZ297"
True 46.283451080322266 0.1896105 0.41198269825685163 2.042065984343956 3.957594532653887 6.2504534594858585 43580.5 42980.5 7.0 0.15000000596046448 "2001 QA298"
True 46.28723907470703 0.1247545 0.5330516658875352 5.8417370617269615 0.03996385304854141 0.3587653494050435 43580.5 42980.5 6.300000190734863 0.15000000596046448 "2001 QC298"
True 43.653358459472656 0.1543269 0.06380190783438154 0.13512915157289201 0.1729246089276205 6.27281176210151 43580.5 42980.5 7.099999904632568 0.15000000596046448 "2001 QE298"
True 39.342403411865234 0.1111864 0.11709553960666365 2.2579278407100563 2.9415242745942445 1.230090538531953 43580.5 42980.5 8.199999809265137 0.15000000596046448 "2001 QH298"
True 43.97747039794922 0.0490925 0.06912411459841801 1.3332334359701767 6.0907735163180154 5.341503796268582 43580.5 42980.5 6.400000095367432 0.15000000596046448 "2001 QQ322"
True 43.99542999267578 0.0394383 0.0042345179394627855 6.0730975835309415 6.200066984293778 0.4631016426172455 43580.5 42980.5 6.400000095367432 0.15000000596046448 "2001 QS322"
True 44.196449279785156 0.0253234 0.08381786872514561 2.1755726466346093 1.5275496533272634 1.9697983118455114 43580.5 42980.5 7.800000190734863 0.15000000596046448 "2001 QW322"
True 58.150726318359375 0.3899959 0.49902505585083795 4.4461937788902555 1.134505692267374 0.5909794809174209 43580.5 42980.5 6.099999904632568 0.15000000596046448 "2001 QX322"
True 39.35566329956055 0.1524022 0.1139713936542701 3.6514135652885673 0.33988193937972766 2.741668682169793 43580.5 42980.5 5.699999809265137 0.15000000596046448 "2001 RU143"
True 42.88686752319336 0.0323061 0.05173819173167531 2.293819262721054 3.946067572507697 0.6575674297590537 43580.5 42980.5 7.0 0.15000000596046448 "2001 RW143"
True 41.98786926269531 0.1585713 0.12058427231228905 0.01010650388185006 4.220148393989856 2.4842640428014926 43580.5 42980.5 7.0 0.15000000596046448 "2001 RY143"
True 43.884159088134766 0.0600102 0.03699591813883782 0.14423454095176497 0.5319615341848248 0.06597920431190026 43580.5 42980.5 6.599999904632568 0.15000000596046448 "2001 RZ143"
True 45.24103927612305 0.1291544 0.027645318202595824 1.8620024725087554 4.969942756774035 0.038501790093655515 43580.5 42980.5 7.199999809265137 0.15000000596046448 "2001 SE291"
True 44.11054229736328 0.0782713 0.06295926285953446 0.40100005494796026 3.8991277603983963 2.56820155403861 43580.5 42980.5 6.5 0.15000000596046448 "2001 UN18"
True 47.62727355957031 0.081365 0.020435885218615328 1.8429207901402833 2.4085367908889803 2.573024006140525 43580.5 42980.5 5.900000095367432 0.15000000596046448 "2001 UP18"
True 55.119529724121094 0.436215 0.12424004347491126 1.8721481841555758 0.18485655265182743 0.15557864179960737 43580.5 42980.5 7.5 0.15000000596046448 "2001 XQ254"
True 42.78120422363281 0.0372422 0.02148430516075227 3.1414333965566064 1.3774925101262037 3.943942369957814 43580.5 42980.5 5.699999809265137 0.15000000596046448 "2001 XR254"
True 43.28297805786133 0.0780917 0.11383560572818968 2.0030288364533564 1.3261052189964706 5.343388249055923 43580.5 42980.5 6.699999809265137 0.15000000596046448 "2001 XU254"
True 43.60715866088867 0.0282781 0.03058323013219797 1.4957340662065772 1.9932682179001615 5.092563748108989 43580.5 42980.5 7.400000095367432 0.15000000596046448 "2001 XX254"
True 52.106773376464844 0.1926245 0.02566977906419124 1.1626467828740232 0.7908933299907178 0.5656914347865735 43580.5 42980.5 6.5 0.15000000596046448 "2002 CP154"
True 43.25078582763672 0.0531451 0.020563469360181538 1.5173405584464992 2.480607788940923 5.56031763354498 43580.5 42980.5 6.800000190734863 0.15000000596046448 "2002 CS154"
True 46.9141960144043 0.1125872 0.061660214491685836 2.783239028889276 6.059891500317456 0.5892456964687521 43580.5 42980.5 6.900000095367432 0.15000000596046448 "2002 CT154"
True 43.73717498779297 0.0585276 0.05855108210993761 1.9018903672095808 0.7256611298810172 0.14928935385878986 43580.5 42980.5 6.800000190734863 0.15000000596046448 "2002 CU154"
True 44.37196731567383 0.0759923 0.017054658916650468 2.1092270454521738 4.114412110282113 3.2736076793538933 43580.5 42980.5 6.699999809265137 0.15000000596046448 "2002 CY154"
True 43.57632064819336 0.0616108 0.1759384417542359 2.6695260450845275 0.47621990809378506 0.16708001895457578 43580.5 42980.5 7.5 0.15000000596046448 "2002 CZ154"
True 45.928287506103516 0.1330559 0.29481526162313426 0.7387479700566938 2.3904155775676452 4.71569076750417 43580.5 42980.5 6.0 0.15000000596046448 "2002 CX224"
True 44.91548538208008 0.0644945 0.029453130207190457 1.1609901635179394 4.598848835734688 3.1941370882131657 43580.5 42980.5 7.0 0.15000000596046448 "2002 CZ224"
True 44.14281463623047 0.0833464 0.06602388716156474 1.7557169118261837 2.0445954547473133 5.740867704911339 43580.5 42980.5 6.800000190734863 0.15000000596046448 "2002 CB225"
True 46.12110137939453 0.1497116 0.12323351006329421 5.249565616484649 5.892893190474076 4.081164940917454 43580.5 42980.5 5.199999809265137 0.15000000596046448 "2002 CY248"
True 52.87950897216797 0.3863204 0.095501622480514 2.3599468841682665 5.427536682651374 0.6241403638627606 43580.5 42980.5 8.0 0.15000000596046448 "2002 CZ248"
True 42.582942962646484 0.0089261 0.024955590000048444 0.8498751576010297 0.14314928616280087 1.9515709715547365 43580.5 42980.5 7.0 0.15000000596046448 "2002 CD251"
True 47.057647705078125 0.1538626 0.05410869638509006 5.462947137769503 1.1304314552737162 2.7927297360659913 43580.5 42980.5 6.800000190734863 0.15000000596046448 "2002 FV6"
True 36.51258850097656 0.1203449 0.06170122717247306 2.6822261276908974 3.259868963922392 4.143606747415998 43580.5 42980.5 8.199999809265137 0.15000000596046448 "2002 FW6"
True 42.951900482177734 0.0230412 0.0410134922191149 1.0010454355587153 2.5509847502234657 5.831568580052822 43580.5 42980.5 6.900000095367432 0.15000000596046448 "2002 FW36"
True 44.22049331665039 0.0464488 0.01984805898700759 5.259186019606451 1.3394970576959886 2.7409416391922012 43580.5 42980.5 6.300000190734863 0.15000000596046448 "2002 FX36"
True 52.67922592163086 0.3345661 0.2633541245987809 4.270085593906041 1.1671821462104282 5.9351255990405525 43580.5 42980.5 7.699999809265137 0.15000000596046448 "2002 GA32"
True 217.13229370117188 0.8371662 0.24761562485998279 3.0899081536824076 0.6508412835309223 0.009760753791844018 43580.5 42980.5 7.800000190734863 0.15000000596046448 "2002 GB32"
True 39.60304260253906 0.2336858 0.2735897845114187 3.5555080744287424 1.8052148233205598 5.318966529227677 43580.5 42980.5 7.300000190734863 0.15000000596046448 "2002 GE32"
True 39.51300811767578 0.1692057 0.048528703949912336 0.7734344448324854 0.949502948716458 2.2672145497472713 43580.5 42980.5 5.800000190734863 0.15000000596046448 "2002 GF32"
True 42.25273132324219 0.0854959 0.4646061288960585 3.8504627525349426 4.416528827507863 1.976096288349385 43580.5 42980.5 6.699999809265137 0.15000000596046448 "2002 GH32"
True 39.75864028930664 0.1310429 0.12349443327109473 0.19366400920612617 3.39462544771262 0.352984825100972 43580.5 42980.5 7.599999904632568 0.15000000596046448 "2002 GL32"
True 56.21312713623047 0.4298888 0.027215791930658075 2.164035300160168 1.9394416043699705 0.1873548141361603 43580.5 42980.5 6.900000095367432 0.15000000596046448 "2002 GP32"
True 42.573123931884766 0.1152531 0.07479939826635014 4.546538492971133 5.588817185634355 0.4670186865275613 43580.5 42980.5 7.599999904632568 0.15000000596046448 "2002 GS32"
True 39.864837646484375 0.1989952 0.09373919240537 1.3808647378565164 3.0323425951397995 0.11687265799055924 43580.5 42980.5 7.5 0.15000000596046448 "2002 GV32"
True 35.249122619628906 0.0688798 0.11056067492382722 4.831802460502753 2.0810695764048206 3.8055610576078793 43580.5 42980.5 7.5 0.15000000596046448 "2002 GW32"
True 39.762550354003906 0.0944288 0.03130946167789497 3.935712669557251 5.938831654013507 0.5481869762841871 43580.5 42980.5 6.599999904632568 0.15000000596046448 "2002 GY32"
True 39.56943893432617 0.2014869 0.15109890524047145 0.18822172300525156 3.8299689289984555 6.26497035058788 43580.5 42980.5 7.0 0.15000000596046448 "2002 GH166"
True 44.080711364746094 0.0623537 0.01170976326848329 1.2519311226316927 2.2343356955613713 2.677606075831828 43580.5 42980.5 6.599999904632568 0.15000000596046448 "2002 PO149"
True 40.95609664916992 0.092581 0.6055374512792573 2.7860489301554185 2.1803254570740194 1.192986312960533 43580.5 42980.5 6.900000095367432 0.15000000596046448 "2002 PP149"
True 43.263206481933594 0.0065763 0.10050914763343317 5.620034227300045 0.5365991961966025 0.1225144316018376 43580.5 42980.5 7.0 0.15000000596046448 "2002 PD155"
True 47.8348274230957 0.2198612 0.03337069426615666 5.7423329761431 1.6890711723888963 5.314675111447124 43580.5 42980.5 7.099999904632568 0.15000000596046448 "2002 PU170"
True 42.75246810913086 0.0152612 0.022202857231774675 1.5446078658994935 4.64172945771049 6.189115533259153 43580.5 42980.5 6.0 0.15000000596046448 "2002 PV170"
True 42.75037384033203 0.0441403 0.027412838803594117 2.078936917003885 2.028222340365506 1.9055584721370014 43580.5 42980.5 7.199999809265137 0.15000000596046448 "2002 PX170"
True 43.10688018798828 0.0348933 0.052593228727969676 1.9325416203016843 2.2688766285835897 1.8326553694024639 43580.5 42980.5 7.699999809265137 0.15000000596046448 "2002 PY170"
True 44.42729568481445 0.0738596 0.04375278642685678 1.911160431489983 0.5133863184766584 3.690021411611446 43580.5 42980.5 6.800000190734863 0.15000000596046448 "2002 PA171"
True 44.8033561706543 0.0624501 0.06228643601607196 5.876248433661081 5.395246919698599 1.0229989376886746 43580.5 42980.5 7.599999904632568 0.15000000596046448 "2002 PC171"
True 47.340003967285156 0.3167295 0.06827012622180287 0.6616425988590929 0.9398680313667148 0.054600182764264184 43580.5 42980.5 7.099999904632568 0.15000000596046448 "2002 VD130"
True 44.31063461303711 0.0712885 0.05659142831131643 6.226070089177311 4.096456545580581 3.720403818591506 43580.5 42980.5 6.300000190734863 0.15000000596046448 "2002 VE130"
True 45.555023193359375 0.1150073 0.34197738110442927 4.494921637355436 1.9169308357819124 1.1585140894944383 43580.5 42980.5 6.800000190734863 0.15000000596046448 "2002 VF130"
True 42.10555648803711 0.164121 0.04164006328339409 2.9942319609924386 4.527352547845984 6.017080120529997 43580.5 42980.5 7.599999904632568 0.15000000596046448 "2002 VV130"
True 39.252098083496094 0.2187115 0.023129452118202703 5.178586514479639 1.8411071774379393 0.3072338148127691 43580.5 42980.5 8.5 0.15000000596046448 "2002 VX130"
True 42.9926643371582 0.0449285 0.026683465560048667 1.5154988493946548 2.5192337447592137 2.920273048043739 43580.5 42980.5 6.400000095367432 0.15000000596046448 "2002 VB131"
True 44.93724060058594 0.0653311 0.014865317876982958 1.4766898012514207 4.161117564215487 1.243873995069767 43580.5 42980.5 6.5 0.15000000596046448 "2002 VD131"
True 43.91519546508789 0.059855 0.03151506187523829 2.74401838919957 0.3676897353759535 4.903436700135922 43580.5 42980.5 6.599999904632568 0.15000000596046448 "2002 VF131"
True 39.31465148925781 0.1465902 0.04864546691895549 5.4973392000867864 0.6617977945716172 1.0097487125801214 43580.5 42980.5 8.100000381469727 0.15000000596046448 "2002 VD138"
True 42.873477935791016 0.0380618 0.044547956394084 1.183862722540085 5.722506274459678 1.0104378055121794 43580.5 42980.5 7.699999809265137 0.15000000596046448 "2002 WL21"
True 43.7491569519043 0.0936681 0.08727536754461143 1.4059158958084013 3.255063556051453 3.778152336301002 43580.5 42980.5 5.5 0.15000000596046448 "2002 XH91"
True 39.11469650268555 0.1250302 0.2317106109740275 0.33323029508309127 2.911431619540785 4.947882728200472 43580.5 42980.5 5.0 0.15000000596046448 "2002 XV93"
True 45.136192321777344 0.2640325 0.39968808192644634 2.832350116235318 1.5905099772900446 5.623167170006415 43580.5 42980.5 7.5 0.15000000596046448 "2003 FJ127"
True 39.30467987060547 0.2333402 0.06115773425063673 5.48764476108668 0.9657371126683902 2.8724615833096556 43580.5 42980.5 6.599999904632568 0.15000000596046448 "2003 FL127"
True 44.04669189453125 0.0578389 0.07468944300284348 0.9149200709070705 1.460408299611112 1.563165704481547 43580.5 42980.5 7.099999904632568 0.15000000596046448 "2003 FM127"
True 38.395633697509766 0.022072 0.09259774491740523 2.6035472943422504 6.11197920281388 0.8710861704190748 43580.5 42980.5 7.300000190734863 0.15000000596046448 "2003 FD128"
True 51.12015914916992 0.2853095 0.3118411167881198 3.658772944644892 0.8592050098479043 6.0926803396585125 43580.5 42980.5 6.099999904632568 0.15000000596046448 "2003 FM129"
True 62.43746566772461 0.3901911 0.10103030329162646 0.4892943312808792 2.8283873325332802 0.20764164347692068 43580.5 42980.5 7.400000095367432 0.15000000596046448 "2003 FZ129"
True 42.851524353027344 0.0374194 0.005034576523780848 5.325235610433724 4.94027034854059 6.056109811569544 43580.5 42980.5 7.199999809265137 0.15000000596046448 "2003 FA130"
True 45.79062271118164 0.0477345 0.10378496060990675 2.853359261442735 5.0923011604255075 2.1896033776796373 43580.5 42980.5 6.599999904632568 0.15000000596046448 "2003 GF55"
True 47.38090896606445 0.220972 0.514585373467953 3.4475267459220627 4.646073606080627 1.4827739259197612 43580.5 42980.5 7.099999904632568 0.15000000596046448 "2003 HX56"
True 43.858123779296875 0.0083715 0.04444969823342769 0.9969531556486723 2.6436262708512888 0.14198305463194155 43580.5 42980.5 7.5 0.15000000596046448 "2003 HZ56"
True 39.71671676635742 0.1761653 0.48177143383362336 3.4852016869150866 0.08768377162015349 0.3145985537807879 43580.5 42980.5 8.100000381469727 0.15000000596046448 "2003 HA57"
True 39.66177749633789 0.1794346 0.0979555589774539 0.6000923521144813 2.4389540852793203 0.6822619238619496 43580.5 42980.5 7.900000095367432 0.15000000596046448 "2003 HD57"
True 44.495704650878906 0.1049213 0.15465397562437505 0.17449156297875265 2.9592404211137784 0.6222589071316469 43580.5 42980.5 7.300000190734863 0.15000000596046448 "2003 HE57"
True 39.63816833496094 0.1957604 0.024838304801760275 0.8403933054349388 2.1800552793814307 0.7071510284615031 43580.5 42980.5 8.600000381469727 0.15000000596046448 "2003 HF57"
True 43.89692306518555 0.0384951 0.03663044505230568 0.6338112338872198 3.907521245205999 5.630238395332793 43580.5 42980.5 6.5 0.15000000596046448 "2003 HG57"
True 44.292747497558594 0.0906493 0.025044252458402066 0.6833077472220238 2.702476271987642 0.38461662081692904 43580.5 42980.5 7.400000095367432 0.15000000596046448 "2003 HH57"
True 46.675594329833984 0.1620176 0.06069679100021445 0.6323507563454204 3.3747835660109846 6.207558989072388 43580.5 42980.5 8.100000381469727 0.15000000596046448 "2003 HO57"
True 44.21792984008789 0.0388919 0.03097592987968697 3.991653433518801 2.283945060347367 4.12967388754103 43580.5 42980.5 6.599999904632568 0.15000000596046448 "2003 KO20"
True 77.58342742919922 0.5361749 0.09839555480142702 0.5951124406131149 4.734732369298237 6.078294476082122 43580.5 42980.5 6.5 0.15000000596046448 "2003 LA7"
True 47.68186569213867 0.1772223 0.12134262407744592 4.141869567436939 5.795500324145442 0.7877231030290874 43580.5 42980.5 6.900000095367432 0.15000000596046448 "2003 LD9"
True 43.81419372558594 0.0515873 0.04203625426862461 2.4095570479025894 5.367816893103001 5.094123827875558 43580.5 42980.5 7.0 0.15000000596046448 "2003 QV90"
True 43.92144012451172 0.0191933 0.05586345322734327 1.068939132282814 1.828813360055861 2.9145411264295618 43580.5 42980.5 6.800000190734863 0.15000000596046448 "2003 QX90"
True 42.853973388671875 0.048831 0.06568808335405175 1.8163708051269019 0.7433045055237648 3.447371483630511 43580.5 42980.5 6.400000095367432 0.15000000596046448 "2003 QY90"
True 39.228912353515625 0.1963744 0.113310613453551 2.386217370425244 1.4211510414564177 2.6058932729465014 43580.5 42980.5 6.199999809265137 0.15000000596046448 "2003 QB91"
True 43.3082160949707 0.0354341 0.03880739615112051 1.4091838607820375 3.9614763562587867 0.7897047611962155 43580.5 42980.5 7.300000190734863 0.15000000596046448 "2003 QD91"
True 43.03485107421875 0.0509286 0.06056519339166171 0.2419125818988758 5.035014967481249 0.8694991261464693 43580.5 42980.5 7.300000190734863 0.15000000596046448 "2003 QE91"
True 42.9721794128418 0.0371933 0.03807714905784238 1.047942437353493 4.148604701833749 1.092727618982865 43580.5 42980.5 7.300000190734863 0.15000000596046448 "2003 QF91"
True 42.73432540893555 0.018538 0.038505801480047445 0.5413199821239041 5.847139017682078 5.689833016309932 43580.5 42980.5 7.300000190734863 0.15000000596046448 "2003 QG91"
True 44.40743637084961 0.0377277 0.04337753870688621 1.4613587818041613 5.938836447703469 4.813588569175483 43580.5 42980.5 6.699999809265137 0.15000000596046448 "2003 QJ91"
True 68.15121459960938 0.4353559 0.0698122962300405 4.814343841660629 1.204497427298237 6.248162608316172 43580.5 42980.5 6.800000190734863 0.15000000596046448 "2003 QK91"
